timestep,runtime,game_length,winner,runtime_selfplay,T_terminal,trajectory_0,trajectory_1,payoff_total,coll_payoff_0,coll_payoff_1,final_lead_payoff_0,final_lead_payoff_1,collisions,data_of_agent,run_num
1,29.689867734909058,4,"[0, 0]",29.69389796257019,2,"[[4.0, 2.0, 0.0, 1], [7.0, 2.0, 0.0, 2]]","[[2.0, 4.0, 0.0, 1], [3.0, 4.0, 0.0, 2]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,0,4
2,17.96884274482727,3,"[0, 0]",17.972821950912476,3,"[[7.0, 2.0, 0.0, 2], [10.0, 2.0, 0.0, 3]]","[[3.0, 4.0, 0.0, 2], [4.0, 4.0, 0.0, 3]]","[[0.499999999925, 0.499999999925], [0.8645833332036451, 0.6354166665713541]]",[1.0],[1.0],[0.7291666666666661],[0.27083333333333304],0,0,4
3,6.364623069763184,2,"[0, 0]",6.368842840194702,4,"[[10.0, 2.0, 0.0, 3], [13.0, 2.0, 1.57, 4]]","[[4.0, 4.0, -1.57, 3], [4.0, 4.0, 0.0, 4]]","[[0.499999999925, 0.499999999925], [0.9166666665291661, 0.583333333245833]]",[1.0],[1.0],[0.833333333333333],[0.16666666666666602],0,0,4
4,0.915473461151123,1,"[1, 0]",0.9195451736450191,5,"[[13.0, 2.0, 1.57, 4], [13.0, 5.0, 1.57, 5]]","[[4.0, 3.0, 0.0, 4], [5.0, 3.0, 0.0, 5]]","[[0.499999999925, 0.499999999925], [0.9166666665291661, 0.583333333245833]]",[1.0],[1.0],[0.833333333333333],[0.16666666666666602],0,0,4
0,39.1425507068634,5,"[0, 0]",39.146647453308105,1,"[[1.0, 2.0, 0.0, 0], [4.0, 2.0, 0.0, 1]]","[[1.0, 4.0, 0.0, 0], [2.0, 4.0, 0.0, 1]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,1,4
1,28.91244101524353,4,"[0, 0]",28.916451692581177,2,"[[4.0, 2.0, 0.0, 1], [7.0, 2.0, 0.0, 2]]","[[2.0, 4.0, 0.0, 1], [3.0, 4.0, 0.0, 2]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,1,4
2,17.85315752029419,3,"[0, 0]",17.85702896118164,3,"[[7.0, 2.0, 0.0, 2], [10.0, 2.0, 0.0, 3]]","[[3.0, 4.0, 0.0, 2], [4.0, 4.0, -1.57, 3]]","[[0.499999999925, 0.499999999925], [0.8645833332036451, 0.6354166665713541]]",[1.0],[1.0],[0.7291666666666661],[0.27083333333333304],0,1,4
3,6.327673196792602,2,"[0, 0]",6.331712961196899,4,"[[10.0, 2.0, 0.0, 3], [13.0, 2.0, 1.57, 4]]","[[4.0, 4.0, -1.57, 3], [4.0, 3.0, 0.0, 4]]","[[0.499999999925, 0.499999999925], [0.9166666665291661, 0.583333333245833]]",[1.0],[1.0],[0.833333333333333],[0.16666666666666602],0,1,4
4,1.010438919067382,1,"[1, 0]",1.015068054199218,5,"[[13.0, 2.0, 1.57, 4], [13.0, 5.0, -0.0, 5]]","[[4.0, 3.0, 0.0, 4], [5.0, 3.0, -1.57, 5]]","[[0.499999999925, 0.499999999925], [0.9166666665291661, 0.583333333245833]]",[1.0],[1.0],[0.833333333333333],[0.16666666666666602],0,1,4
0,38.07319211959839,5,"[0, 0]",38.07756018638611,1,"[[1.0, 2.0, 0.0, 0], [4.0, 2.0, 0.0, 1]]","[[1.0, 4.0, 0.0, 0], [2.0, 4.0, -1.57, 1]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,0,7
1,57.15533518791199,4,"[0, 0]",57.15962600708008,2,"[[4.0, 2.0, 0.0, 1], [7.0, 2.0, 0.0, 2]]","[[2.0, 4.0, 0.0, 1], [3.0, 4.0, 0.0, 2]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,0,7
