timestep,runtime,game_length,winner,runtime_selfplay,T_terminal,trajectory_0,trajectory_1,payoff_total,coll_payoff_0,coll_payoff_1,final_lead_payoff_0,final_lead_payoff_1,collisions,data_of_agent,run_num
4,12.69809627532959,3,"[0, 0]",12.700669288635254,5,"[[6.0, 3.0, 3.14, 4], [5.0, 3.0, 3.14, 5]]","[[3.0, 2.0, -1.57, 4], [3.0, 1.0, -1.57, 5]]","[[0.09999999997999999, 0.09999999997999999], [0.24999999995, 0.84999999983]]",[1.0],[1.0],[0.16666666666666602],[0.833333333333333],0,1,1
5,5.121673107147217,2,"[0, 1]",5.124561548233032,6,"[[5.0, 3.0, 3.14, 5], [4.0, 3.0, 3.14, 6]]","[[3.0, 1.0, -1.57, 5], [3.0, 0.0, -1.57, 6]]","[[0.09999999997999999, 0.09999999997999999], [0.24999999995, 0.84999999983]]",[1.0],[1.0],[0.16666666666666602],[0.833333333333333],0,1,1
0,39.8094003200531,7,"[0, 0]",39.812307834625244,1,"[[6.0, 3.0, 3.141592653589793, 0], [6.0, 3.0, 3.14, 1]]","[[0.0, 3.0, 0.0, 0], [0.0, 3.0, 0.0, 1]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,0,4
1,31.746615886688232,6,"[0, 0]",31.749366283416748,2,"[[6.0, 3.0, 3.14, 1], [6.0, 3.0, 3.14, 2]]","[[1.0, 3.0, 0.0, 1], [1.0, 3.0, 0.0, 2]]","[[0.8999999998199999, 0.8999999998199999], [0.9416666664783331, 0.958333333141666]]",[1.0],[1.0],[0.416666666666666],[0.583333333333333],0,0,4
2,25.430996894836426,5,"[0, 0]",25.43389654159546,3,"[[6.0, 3.0, 3.14, 2], [6.0, 3.0, 1.57, 3]]","[[2.0, 3.0, 0.0, 2], [3.0, 3.0, -1.57, 3]]","[[0.8999999998199999, 0.8999999998199999], [0.924999999815, 0.974999999805]]",[1.0],[1.0],[0.25],[0.75],0,0,4
3,17.426403045654297,4,"[0, 0]",17.4291672706604,4,"[[6.0, 3.0, 1.57, 3], [6.0, 3.0, 3.14, 4]]","[[3.0, 3.0, -1.57, 3], [3.0, 3.0, -3.14, 4]]","[[0.8999999998199999, 0.8999999998199999], [0.924999999815, 0.974999999805]]",[1.0],[1.0],[0.25],[0.75],0,0,4
4,12.293795108795166,3,"[0, 0]",12.29631519317627,5,"[[6.0, 3.0, 3.14, 4], [6.0, 3.0, 3.14, 5]]","[[3.0, 2.0, -1.57, 4], [3.0, 2.0, -1.57, 5]]","[[0.8999999998199999, 0.8999999998199999], [0.9166666664833331, 0.983333333136666]]",[1.0],[1.0],[0.16666666666666602],[0.833333333333333],0,0,4
5,4.462124586105347,2,"[0, 1]",4.464779615402222,6,"[[6.0, 3.0, 3.14, 5], [5.0, 3.0, 1.57, 6]]","[[3.0, 1.0, -1.57, 5], [3.0, 0.0, -3.14, 6]]","[[0.8999999998199999, 0.8999999998199999], [0.9083333331516661, 0.9916666664683331]]",[1.0],[1.0],[0.08333333333333301],[0.9166666666666661],0,0,4
0,37.48606204986572,7,"[0, 0]",37.48875164985657,1,"[[6.0, 3.0, 3.141592653589793, 0], [5.0, 3.0, 3.14, 1]]","[[0.0, 3.0, 0.0, 0], [1.0, 3.0, 0.0, 1]]","[[0.09999999997999999, 0.09999999997999999], [0.5499999998899999, 0.5499999998899999]]",[1.0],[1.0],[0.5],[0.5],0,1,4
1,31.426213026046753,6,"[0, 0]",31.43118119239807,2,"[[6.0, 3.0, 3.14, 1], [5.0, 3.0, 3.14, 2]]","[[1.0, 3.0, 0.0, 1], [2.0, 3.0, 0.0, 2]]","[[0.09999999997999999, 0.09999999997999999], [0.474999999904999, 0.624999999875]]",[1.0],[1.0],[0.416666666666666],[0.583333333333333],0,1,4
2,25.670565128326416,5,"[0, 0]",25.673973560333252,3,"[[6.0, 3.0, 3.14, 2], [5.0, 3.0, 3.14, 3]]","[[2.0, 3.0, 0.0, 2], [3.0, 3.0, -1.57, 3]]","[[0.09999999997999999, 0.09999999997999999], [0.39999999991999996, 0.6999999998599991]]",[1.0],[1.0],[0.33333333333333304],[0.6666666666666661],0,1,4
3,17.736098527908325,4,"[0, 0]",17.738964319229126,4,"[[6.0, 3.0, 1.57, 3], [6.0, 3.0, 3.14, 4]]","[[3.0, 3.0, -1.57, 3], [3.0, 2.0, -1.57, 4]]","[[0.09999999997999999, 0.09999999997999999], [0.24999999995, 0.84999999983]]",[1.0],[1.0],[0.16666666666666602],[0.833333333333333],0,1,4
4,11.072819709777832,3,"[0, 0]",11.07557463645935,5,"[[6.0, 3.0, 3.14, 4], [5.0, 3.0, 3.14, 5]]","[[3.0, 2.0, -1.57, 4], [3.0, 1.0, -1.57, 5]]","[[0.09999999997999999, 0.09999999997999999], [0.24999999995, 0.84999999983]]",[1.0],[1.0],[0.16666666666666602],[0.833333333333333],0,1,4
5,4.06374454498291,2,"[0, 1]",4.066404581069946,6,"[[6.0, 3.0, 3.14, 5], [5.0, 3.0, 3.14, 6]]","[[3.0, 1.0, -1.57, 5], [3.0, 0.0, -3.14, 6]]","[[0.09999999997999999, 0.09999999997999999], [0.17499999996499901, 0.924999999814999]]",[1.0],[1.0],[0.08333333333333301],[0.9166666666666661],0,1,4
0,43.86609196662903,7,"[0, 0]",43.86889410018921,1,"[[6.0, 3.0, 3.141592653589793, 0], [6.0, 3.0, 3.14, 1]]","[[0.0, 3.0, 0.0, 0], [0.0, 3.0, 0.0, 1]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,0,7
1,33.03562545776367,6,"[0, 0]",33.04232978820801,2,"[[6.0, 3.0, 3.14, 1], [6.0, 3.0, 3.14, 2]]","[[1.0, 3.0, 0.0, 1], [1.0, 3.0, 0.0, 2]]","[[0.8999999998199999, 0.8999999998199999], [0.9416666664783331, 0.958333333141666]]",[1.0],[1.0],[0.416666666666666],[0.583333333333333],0,0,7
2,29.819326639175415,5,"[0, 0]",29.823317527770996,3,"[[6.0, 3.0, 3.14, 2], [6.0, 3.0, 1.57, 3]]","[[2.0, 3.0, 0.0, 2], [3.0, 3.0, -1.57, 3]]","[[0.8999999998199999, 0.8999999998199999], [0.924999999815, 0.974999999805]]",[1.0],[1.0],[0.25],[0.75],0,0,7
3,17.222569465637207,4,"[0, 0]",17.22463297843933,4,"[[6.0, 3.0, 1.57, 3], [6.0, 3.0, 3.14, 4]]","[[3.0, 3.0, -1.57, 3], [3.0, 3.0, -3.14, 4]]","[[0.8999999998199999, 0.8999999998199999], [0.924999999815, 0.974999999805]]",[1.0],[1.0],[0.25],[0.75],0,0,7
4,11.506815195083618,3,"[0, 0]",11.50944995880127,5,"[[6.0, 3.0, 3.14, 4], [5.0, 3.0, 3.14, 5]]","[[3.0, 2.0, -1.57, 4], [3.0, 2.0, -1.57, 5]]","[[0.8999999998199999, 0.8999999998199999], [0.924999999815, 0.974999999805]]",[1.0],[1.0],[0.25],[0.75],0,0,7
5,4.519514083862305,2,"[0, 1]",4.52206826210022,6,"[[5.0, 3.0, 3.14, 5], [4.0, 3.0, 4.71, 6]]","[[3.0, 1.0, -1.57, 5], [3.0, 0.0, -1.57, 6]]","[[0.8999999998199999, 0.8999999998199999], [0.9166666664833331, 0.983333333136666]]",[1.0],[1.0],[0.16666666666666602],[0.833333333333333],0,0,7
0,41.472259521484375,7,"[0, 0]",41.47491931915283,1,"[[6.0, 3.0, 3.141592653589793, 0], [5.0, 3.0, 3.14, 1]]","[[0.0, 3.0, 0.0, 0], [1.0, 3.0, 0.0, 1]]","[[0.09999999997999999, 0.09999999997999999], [0.5499999998899999, 0.5499999998899999]]",[1.0],[1.0],[0.5],[0.5],0,1,7
1,36.64676856994629,6,"[0, 0]",36.6497905254364,2,"[[6.0, 3.0, 3.14, 1], [5.0, 3.0, 3.14, 2]]","[[1.0, 3.0, 0.0, 1], [2.0, 3.0, 0.0, 2]]","[[0.09999999997999999, 0.09999999997999999], [0.474999999904999, 0.624999999875]]",[1.0],[1.0],[0.416666666666666],[0.583333333333333],0,1,7
2,25.927236557006836,5,"[0, 0]",25.93032741546631,3,"[[6.0, 3.0, 3.14, 2], [5.0, 3.0, 3.14, 3]]","[[2.0, 3.0, 0.0, 2], [3.0, 3.0, -1.57, 3]]","[[0.09999999997999999, 0.09999999997999999], [0.39999999991999996, 0.6999999998599991]]",[1.0],[1.0],[0.33333333333333304],[0.6666666666666661],0,1,7
3,17.135390758514404,4,"[0, 0]",17.137426614761353,4,"[[6.0, 3.0, 1.57, 3], [6.0, 3.0, 3.14, 4]]","[[3.0, 3.0, -1.57, 3], [3.0, 2.0, -1.57, 4]]","[[0.09999999997999999, 0.09999999997999999], [0.24999999995, 0.84999999983]]",[1.0],[1.0],[0.16666666666666602],[0.833333333333333],0,1,7
4,12.192143201828003,3,"[0, 0]",12.194635152816772,5,"[[6.0, 3.0, 3.14, 4], [5.0, 3.0, 3.14, 5]]","[[3.0, 2.0, -1.57, 4], [3.0, 1.0, -1.57, 5]]","[[0.09999999997999999, 0.09999999997999999], [0.24999999995, 0.84999999983]]",[1.0],[1.0],[0.16666666666666602],[0.833333333333333],0,1,7
5,4.141531467437744,2,"[0, 1]",4.144071102142334,6,"[[5.0, 3.0, 3.14, 5], [4.0, 3.0, 3.14, 6]]","[[3.0, 1.0, -1.57, 5], [3.0, 0.0, -1.57, 6]]","[[0.09999999997999999, 0.09999999997999999], [0.24999999995, 0.84999999983]]",[1.0],[1.0],[0.16666666666666602],[0.833333333333333],0,1,7
0,43.46957993507385,7,"[0, 0]",43.474555015563965,1,"[[6.0, 3.0, 3.141592653589793, 0], [6.0, 3.0, 3.14, 1]]","[[0.0, 3.0, 0.0, 0], [0.0, 3.0, 0.0, 1]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,0,0
1,36.618422508239746,6,"[0, 0]",36.6214554309845,2,"[[6.0, 3.0, 3.14, 1], [6.0, 3.0, 3.14, 2]]","[[1.0, 3.0, 0.0, 1], [1.0, 3.0, 0.0, 2]]","[[0.8999999998199999, 0.8999999998199999], [0.9416666664783331, 0.958333333141666]]",[1.0],[1.0],[0.416666666666666],[0.583333333333333],0,0,0
