timestep,runtime,game_length,winner,runtime_selfplay,T_terminal,trajectory_0,trajectory_1,payoff_total,coll_payoff_0,coll_payoff_1,final_lead_payoff_0,final_lead_payoff_1,collisions,data_of_agent,run_num
6,15.46712064743042,4,"[0, 0]",15.47121000289917,7,"[[1.0, 2.0, 1.57, 6], [1.0, 3.0, 3.14, 7]]","[[3.0, 5.0, -1.57, 6], [3.0, 4.0, -1.57, 7]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,0,2
7,7.372131586074829,3,"[0, 0]",7.376168012619018,8,"[[1.0, 3.0, 3.14, 7], [1.0, 3.0, 3.14, 8]]","[[3.0, 5.0, -1.57, 7], [3.0, 4.0, -1.57, 8]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,0,2
8,7.810239791870117,3,"[0, 0]",7.814260721206665,9,"[[1.0, 3.0, 3.14, 8], [1.0, 3.0, 3.14, 9]]","[[3.0, 4.0, -1.57, 8], [3.0, 3.0, -1.57, 9]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,0,2
9,8.141751050949097,3,"[0, 0]",8.14565920829773,10,"[[1.0, 3.0, 3.14, 9], [1.0, 3.0, 3.14, 10]]","[[3.0, 3.0, -1.57, 9], [3.0, 2.0, -1.57, 10]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,2
0,35.358826875686646,7,"[0, 0]",35.36199879646301,1,"[[5.0, 2.0, 3.141592653589793, 0], [4.0, 2.0, 3.14, 1]]","[[0.0, 3.0, 0.0, 0], [1.0, 3.0, 0.0, 1]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,1,2
1,30.20784878730774,6,"[0, 0]",30.212152004241943,2,"[[4.0, 2.0, 3.14, 1], [3.0, 2.0, 4.71, 2]]","[[1.0, 3.0, 0.0, 1], [2.0, 3.0, 1.57, 2]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,1,2
2,23.19258713722229,5,"[0, 0]",23.19644045829773,3,"[[3.0, 2.0, 4.71, 2], [3.0, 1.0, 3.14, 3]]","[[2.0, 3.0, 1.57, 2], [2.0, 4.0, 1.57, 3]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,1,2
3,21.697682857513428,5,"[0, 0]",21.70179057121277,4,"[[3.0, 1.0, 3.14, 3], [2.0, 1.0, 1.57, 4]]","[[2.0, 4.0, 1.57, 3], [2.0, 5.0, -0.0, 4]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,1,2
4,14.165517330169678,4,"[0, 0]",14.169425249099731,5,"[[2.0, 1.0, 1.57, 4], [2.0, 2.0, 3.14, 5]]","[[2.0, 5.0, -0.0, 4], [2.0, 5.0, 0.0, 5]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,1,2
5,14.830075979232788,4,"[0, 0]",14.83474063873291,6,"[[2.0, 2.0, 3.14, 5], [1.0, 2.0, 1.57, 6]]","[[2.0, 5.0, 0.0, 5], [3.0, 5.0, -1.57, 6]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,1,2
6,14.808046340942383,4,"[0, 0]",14.81169581413269,7,"[[1.0, 2.0, 1.57, 6], [1.0, 3.0, 3.14, 7]]","[[3.0, 5.0, -1.57, 6], [3.0, 5.0, -1.57, 7]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,1,2
7,7.6308064460754395,3,"[0, 0]",7.635148286819458,8,"[[1.0, 3.0, 3.14, 7], [1.0, 3.0, 3.14, 8]]","[[3.0, 5.0, -1.57, 7], [3.0, 4.0, -1.57, 8]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,1,2
8,7.2815773487091064,3,"[0, 0]",7.28612494468689,9,"[[1.0, 3.0, 3.14, 8], [1.0, 3.0, 3.14, 9]]","[[3.0, 4.0, -1.57, 8], [3.0, 3.0, -1.57, 9]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,1,2
9,8.755142450332642,3,"[0, 0]",8.760777235031128,10,"[[1.0, 3.0, 3.14, 9], [1.0, 3.0, 3.14, 10]]","[[3.0, 3.0, -1.57, 9], [3.0, 2.0, -1.57, 10]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,1,2
0,35.32244658470154,7,"[0, 0]",35.32578992843628,1,"[[5.0, 2.0, 3.141592653589793, 0], [4.0, 2.0, 3.14, 1]]","[[0.0, 3.0, 0.0, 0], [1.0, 3.0, 0.0, 1]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,1
1,29.905563592910767,6,"[0, 0]",29.910048961639404,2,"[[4.0, 2.0, 3.14, 1], [3.0, 2.0, 1.57, 2]]","[[1.0, 3.0, 0.0, 1], [2.0, 3.0, 1.57, 2]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,1
2,22.478806495666504,5,"[0, 0]",22.4826078414917,3,"[[3.0, 2.0, 1.57, 2], [3.0, 2.0, 3.14, 3]]","[[2.0, 3.0, 1.57, 2], [2.0, 4.0, 1.57, 3]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,1
