game_length,weight_final,agent,action,num_iter,gamma_exp3,runtime,sum_payoffs,num_count,expected_payoff,num_run
2,1.0,1,"[0.0, 0.0]",600.0,0.4,0.14,23.499999996475,140,0.1678571428319643,1
1,1.0,0,"[0.0, 0.0]",600.0,0.4,0.08,24.12499999638122,154,0.1566558441323456,1
1,1.0,0,"[1.0, 0.0]",600.0,0.4,0.08,123.37499998149337,446,0.2766255604966219,1
1,1.0,1,"[1.0, 0.0]",600.0,0.4,0.08,131.624999980256,468,0.28124999995781197,1
1,1.0,1,"[0.0, 0.0]",600.0,0.4,0.08,21.12499999683124,132,0.16003787876387301,1
2,1.0,0,"[1.0, 0.0]",600.0,0.4,0.13,134.4999999798253,466,0.2886266093987667,2
2,1.0,0,"[0.0, 0.0]",600.0,0.4,0.13,23.374999996493738,134,0.17444029848129655,2
2,1.0,1,"[1.0, 0.0]",600.0,0.4,0.13,110.74999998338754,397,0.27896725436621544,2
2,1.0,1,"[0.0, 0.0]",600.0,0.4,0.13,33.624999994956205,203,0.16564039406382366,2
1,1.0,0,"[0.0, 0.0]",600.0,0.4,0.08,25.74999999613747,166,0.15512048190444258,2
1,1.0,0,"[1.0, 0.0]",600.0,0.4,0.08,120.49999998192466,434,0.2776497695436052,2
1,1.0,1,"[1.0, 0.0]",600.0,0.4,0.08,132.49999998012484,466,0.2843347639058473,2
1,1.0,1,"[0.0, 0.0]",600.0,0.4,0.08,21.49999999677499,134,0.1604477611699626,2
2,1.0,0,"[0.0, 0.0]",600.0,0.4,0.14,24.374999996343742,159,0.1533018867694575,3
2,1.0,0,"[1.0, 0.0]",600.0,0.4,0.14,118.62499998220633,441,0.268990929664867,3
2,1.0,1,"[1.0, 0.0]",600.0,0.4,0.14,137.12499997943178,465,0.2948924730740468,3
2,1.0,1,"[0.0, 0.0]",600.0,0.4,0.14,20.374999996943735,135,0.15092592590328693,3
1,1.0,0,"[1.0, 0.0]",600.0,0.4,0.07,127.87499998081836,463,0.27618790492617357,3
1,1.0,0,"[0.0, 0.0]",600.0,0.4,0.07,21.624999996756245,137,0.1578467153047901,3
1,1.0,1,"[0.0, 0.0]",600.0,0.4,0.07,21.374999996793743,135,0.1583333333095833,3
1,1.0,1,"[1.0, 0.0]",600.0,0.4,0.07,128.87499998066832,465,0.2771505375928351,3
2,1.0,0,"[1.0, 0.0]",600.0,0.4,0.13,125.99999998109995,458,0.27510917026441034,5
2,1.0,0,"[0.0, 0.0]",600.0,0.4,0.13,22.499999996624982,142,0.15845070420158439,5
2,1.0,1,"[1.0, 0.0]",600.0,0.4,0.13,132.9999999800499,467,0.28479657383308327,5
2,1.0,1,"[0.0, 0.0]",600.0,0.4,0.13,20.999999996849986,133,0.15789473681842095,5
1,1.0,0,"[0.0, 0.0]",600.0,0.4,0.07,20.749999996887496,135,0.15370370368064812,5
1,1.0,0,"[1.0, 0.0]",600.0,0.4,0.07,129.12499998063083,465,0.27768817200135665,5
1,1.0,1,"[0.0, 0.0]",600.0,0.4,0.07,20.624999996906244,134,0.15391791042467345,5
1,1.0,1,"[1.0, 0.0]",600.0,0.4,0.07,129.49999998057461,466,0.27789699566646914,5
2,1.0,0,"[0.0, 0.0]",600.0,0.4,0.13,23.999999996399982,141,0.17021276593191476,6
2,1.0,0,"[1.0, 0.0]",600.0,0.4,0.13,126.2499999810625,459,0.27505446618967866,6
2,1.0,1,"[0.0, 0.0]",600.0,0.4,0.13,32.99999999504998,162,0.20370370367314805,6
2,1.0,1,"[1.0, 0.0]",600.0,0.4,0.13,119.24999998211248,438,0.27226027393176366,6
1,1.0,0,"[1.0, 0.0]",600.0,0.4,0.08,126.87499998096828,459,0.2764161219628939,6
1,1.0,0,"[0.0, 0.0]",600.0,0.4,0.08,23.499999996474983,141,0.16666666664166654,6
1,1.0,1,"[1.0, 0.0]",600.0,0.4,0.08,126.49999998102457,458,0.27620087332101434,6
1,1.0,1,"[0.0, 0.0]",600.0,0.4,0.08,23.374999996493724,142,0.16461267603164595,6
2,1.0,0,"[1.0, 0.0]",600.0,0.4,0.13,129.24999998061247,452,0.28595132739073553,7
2,1.0,0,"[0.0, 0.0]",600.0,0.4,0.13,25.874999996118724,148,0.17483108105485626,7
2,1.0,1,"[1.0, 0.0]",600.0,0.4,0.13,119.3749999820937,432,0.27633101847706876,7
2,1.0,1,"[0.0, 0.0]",600.0,0.4,0.13,27.749999995837467,168,0.16517857140379444,7
1,1.0,0,"[0.0, 0.0]",600.0,0.4,0.07,20.12499999698123,136,0.14797794115427376,7
1,1.0,0,"[1.0, 0.0]",600.0,0.4,0.07,127.74999998083712,464,0.27532327582076965,7
1,1.0,1,"[0.0, 0.0]",600.0,0.4,0.07,18.2499999972625,121,0.15082644625836777,7
1,1.0,1,"[1.0, 0.0]",600.0,0.4,0.07,133.6249999799561,479,0.27896659703539894,7
2,1.0,0,"[0.0, 0.0]",600.0,0.4,0.13,23.624999996456232,136,0.17371323526806054,8
2,1.0,0,"[1.0, 0.0]",600.0,0.4,0.13,130.87499998036876,464,0.2820581896128637,8
2,1.0,1,"[0.0, 0.0]",600.0,0.4,0.13,24.624999996306233,154,0.1599025973786119,8
2,1.0,1,"[1.0, 0.0]",600.0,0.4,0.13,121.8749999817187,446,0.2732623317975756,8
1,1.0,0,"[0.0, 0.0]",600.0,0.4,0.08,21.624999996756245,129,0.1676356588895833,8
1,1.0,0,"[1.0, 0.0]",600.0,0.4,0.08,133.24999998001238,471,0.2829087048407906,8
1,1.0,1,"[0.0, 0.0]",600.0,0.4,0.08,26.74999999598745,170,0.15735294115286735,8
1,1.0,1,"[1.0, 0.0]",600.0,0.4,0.08,118.12499998228084,430,0.27470930228437407,8
2,1.0,0,"[1.0, 0.0]",600.0,0.4,0.13,132.1249999801812,477,0.27699161421421636,9
2,1.0,0,"[0.0, 0.0]",600.0,0.4,0.13,19.249999997112504,123,0.15650406501717481,9
2,1.0,1,"[0.0, 0.0]",600.0,0.4,0.13,25.124999996231235,141,0.1781914893349733,9
2,1.0,1,"[1.0, 0.0]",600.0,0.4,0.13,126.49999998102486,459,0.27559912849896484,9
1,1.0,0,"[1.0, 0.0]",600.0,0.4,0.08,130.74999998038717,475,0.2752631578534467,9
1,1.0,0,"[0.0, 0.0]",600.0,0.4,0.08,19.49999999707499,125,0.1559999999765999,9
1,1.0,1,"[1.0, 0.0]",600.0,0.4,0.08,130.74999998038714,475,0.2752631578534466,9
1,1.0,1,"[0.0, 0.0]",600.0,0.4,0.08,19.249999997112482,125,0.15399999997689987,9
2,1.0,0,"[1.0, 0.0]",600.0,0.4,0.14,128.9999999806499,476,0.2710084033206931,10
2,1.0,0,"[0.0, 0.0]",600.0,0.4,0.14,21.874999996718746,124,0.1764112902961189,10
2,1.0,1,"[0.0, 0.0]",600.0,0.4,0.14,19.999999996999982,126,0.15873015870634907,10
2,1.0,1,"[1.0, 0.0]",600.0,0.4,0.14,131.3749999802937,474,0.27716244721580946,10
1,1.0,0,"[0.0, 0.0]",600.0,0.4,0.08,16.499999997525013,112,0.14732142854933047,10
1,1.0,0,"[1.0, 0.0]",600.0,0.4,0.08,135.1249999797311,488,0.27689549176174405,10
1,1.0,1,"[0.0, 0.0]",600.0,0.4,0.08,18.12499999728126,125,0.14499999997825008,10
1,1.0,1,"[1.0, 0.0]",600.0,0.4,0.08,130.24999998046212,475,0.2742105262746571,10
2,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.3,0.75,427.15384607825916,3419,0.12493531619720946,0
2,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.3,0.75,46.057692299543916,681,0.06763244096849327,0
2,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.3,0.75,38.153846147096004,597,0.06390929002863652,0
2,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.3,0.75,436.21153838434907,3503,0.12452513228214361,0
1,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.3,0.46,428.82692300103554,3424,0.12524150788581645,0
1,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.3,0.46,46.61538460713759,676,0.06895766953718578,0
1,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.3,0.46,421.73076915613916,3383,0.12466177036835328,0
1,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.3,0.46,48.98076922210378,717,0.06831348566541671,0
2,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.3,0.76,418.11538454139907,3373,0.12395949734402581,1
2,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.3,0.76,50.96153845252256,727,0.07009840227307092,1
2,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.3,0.76,433.17307684642606,3446,0.12570315636866689,1
2,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.3,0.76,46.980769222457575,654,0.07183603856644889,1
1,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.3,0.47,421.3846153100467,3406,0.12371832510570954,1
1,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.3,0.47,47.942307683826044,694,0.06908113499110381,1
1,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.3,0.47,432.63461530805273,3471,0.12464264341920274,1
1,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.3,0.47,44.192307684489435,629,0.07025804083384649,1
2,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.3,0.8,421.5192306946401,3396,0.12412227052256776,2
2,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.3,0.8,48.82692306828486,704,0.06935642481290463,2
2,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.3,0.8,436.4615383843052,3493,0.12495320308740486,2
2,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.3,0.8,42.42307691557152,607,0.06988974780160052,2
1,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.3,0.46,47.53846153005119,687,0.0691971783552419,2
1,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.3,0.46,424.0961537711049,3413,0.12425905472344123,2
1,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.3,0.46,46.211538453362834,664,0.06959569044181149,2
1,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.3,0.46,428.1923076165333,3436,0.12461941432378734,2
2,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.3,0.74,45.48076922272289,688,0.06610576921907398,3
2,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.3,0.74,424.80769223252173,3412,0.12450401296381058,3
2,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.3,0.74,437.61538453794566,3500,0.12503296701084163,3
2,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.3,0.74,41.3269230696116,600,0.06887820511601933,3
1,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.3,0.46,45.28846153044932,676,0.06699476557758775,3
1,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.3,0.46,425.01923069401766,3424,0.12412944821671076,3
1,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.3,0.46,433.6730768463314,3474,0.12483393115899004,3
1,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.3,0.46,42.28846153097998,626,0.06755345292488815,3
2,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.3,0.77,43.153846146211485,664,0.06499073214790886,5
2,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.3,0.77,427.11538453980427,3436,0.1243059908439477,5
2,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.3,0.77,47.384615376232205,652,0.07267579045434387,5
2,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.3,0.77,430.03846146236384,3448,0.12472113151460668,5
1,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.3,0.47,43.903846146078834,659,0.06662192131423192,5
1,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.3,0.47,428.30769223189674,3441,0.12447186638532308,5
1,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.3,0.47,43.03846153084734,644,0.06682990920939029,5
1,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.3,0.47,430.9038460775908,3456,0.12468282583263622,5
2,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.3,0.79,426.3076922322561,3408,0.12509028527941787,6
2,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.3,0.79,48.53846152987431,692,0.07014228544779524,6
2,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.3,0.79,45.48076922272288,695,0.06543995571614802,6
2,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.3,0.79,428.9038460779508,3405,0.12596295039000024,6
1,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.3,0.5,428.9999999240815,3453,0.1242397914636784,6
1,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.3,0.5,43.442307684622016,647,0.06714421589586092,6
1,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.3,0.5,42.69230768475469,636,0.06712626994458284,6
1,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.3,0.5,431.0192306929563,3464,0.12442818438018369,6
2,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.3,0.81,427.17307684748863,3400,0.12563914024926137,7
2,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.3,0.81,48.21153845300913,700,0.06887362636144162,7
2,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.3,0.81,426.134615309209,3414,0.12481974672208816,7
2,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.3,0.81,49.365384606651155,686,0.07196120205051189,7
1,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.3,0.48,47.24999999164072,693,0.06818181816975573,7
1,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.3,0.48,425.6538460785212,3407,0.12493508837056684,7
1,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.3,0.48,426.2884614630244,3410,0.1250112790214148,7
1,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.3,0.48,46.96153845323022,690,0.06806020065685539,7
2,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.3,0.78,420.53846146404527,3389,0.12408924799765278,8
2,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.3,0.78,48.88461537596694,711,0.06875473329953156,8
2,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.3,0.78,46.86538460709336,675,0.06943019941791609,8
2,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.3,0.78,432.8269230003336,3425,0.12637282423367405,8
1,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.3,0.5,428.94230761640165,3446,0.1244754229879285,8
1,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.3,0.5,44.01923076144302,654,0.06730769229578443,8
1,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.3,0.5,429.6346153085846,3450,0.12453177255321293,8
1,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.3,0.5,43.673076915350414,650,0.0671893491005391,8
2,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.3,0.78,416.7115383877994,3349,0.12442864687602252,9
2,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.3,0.78,53.05769229830566,751,0.07064939054368263,9
2,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.3,0.78,431.5576922313252,3438,0.12552579762400384,9
2,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.3,0.78,48.01923076073544,662,0.07253660235760641,9
1,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.3,0.49,48.23076922223646,703,0.06860706859493096,9
1,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.3,0.49,423.17307684819156,3397,0.12457258664945292,9
1,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.3,0.49,46.55769229945552,674,0.06907669480631383,9
1,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.3,0.49,428.1923076165336,3426,0.12498316042514115,9
2,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.3,0.8,427.51923069358014,3429,0.12467752426176149,10
2,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.3,0.8,45.326923068904016,671,0.06755130114590763,10
2,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.3,0.8,431.38461530827897,3443,0.1252932370921519,10
2,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.3,0.8,46.8846153763207,657,0.07136166723945313,10
1,0.30000000000000004,0,"[0.0, 0.0]",4100.0,0.3,0.46,42.40384614634418,635,0.06677771046668375,10
1,0.30000000000000004,0,"[1.0, 0.0]",4100.0,0.3,0.46,433.3846153079225,3465,0.1250749250527915,10
1,0.30000000000000004,1,"[0.0, 0.0]",4100.0,0.3,0.46,45.230769222767236,684,0.06612685558884099,10
1,0.30000000000000004,1,"[1.0, 0.0]",4100.0,0.3,0.46,425.0192306940187,3416,0.12442014950059095,10
2,0.1,0,"[1.0, 0.0]",600.0,0.2,0.13,21.90909090490826,390,0.05617715616643144,0
2,0.1,0,"[0.0, 0.0]",600.0,0.2,0.13,6.977272725940683,210,0.033225108218765155,0
2,0.1,1,"[1.0, 0.0]",600.0,0.2,0.13,22.113636359414667,402,0.05500904567018574,0
2,0.1,1,"[0.0, 0.0]",600.0,0.2,0.13,7.136363635001219,198,0.03604224058081424,0
1,0.1,0,"[0.0, 0.0]",600.0,0.2,0.07,7.2727272713388205,226,0.03218020916521602,0
1,0.1,0,"[1.0, 0.0]",600.0,0.2,0.07,20.02272726890469,374,0.053536703927552644,0
1,0.1,1,"[1.0, 0.0]",600.0,0.2,0.07,19.99999999618175,373,0.05361930293882507,0
1,0.1,1,"[0.0, 0.0]",600.0,0.2,0.07,7.249999998615883,227,0.031938325985092,0
2,0.1,0,"[1.0, 0.0]",600.0,0.2,0.15,18.681818178251607,323,0.057838446372295994,1
2,0.1,0,"[0.0, 0.0]",600.0,0.2,0.15,9.727272725415663,277,0.035116508033991564,1
2,0.1,1,"[1.0, 0.0]",600.0,0.2,0.15,21.06818181415968,367,0.057406489956838364,1
2,0.1,1,"[0.0, 0.0]",600.0,0.2,0.15,8.84090908922125,233,0.0379438158335676,1
1,0.1,0,"[0.0, 0.0]",600.0,0.2,0.07,6.227272726083867,210,0.029653679648018415,1
1,0.1,0,"[1.0, 0.0]",600.0,0.2,0.07,21.113636359605533,390,0.054137529127193676,1
1,0.1,1,"[0.0, 0.0]",600.0,0.2,0.07,6.295454544252668,213,0.029556124620904546,1
1,0.1,1,"[1.0, 0.0]",600.0,0.2,0.07,20.909090905099116,387,0.05402865866950676,1
2,0.1,0,"[1.0, 0.0]",600.0,0.2,0.15,21.02272726871382,354,0.05938623522235542,2
2,0.1,0,"[0.0, 0.0]",600.0,0.2,0.15,10.431818179826612,246,0.042405764958644766,2
2,0.1,1,"[0.0, 0.0]",600.0,0.2,0.15,10.24999999804314,268,0.0382462686494147,2
2,0.1,1,"[1.0, 0.0]",600.0,0.2,0.15,18.295454541961725,332,0.05510679078904134,2
1,0.1,0,"[0.0, 0.0]",600.0,0.2,0.08,6.386363635144404,204,0.031305704093845116,2
1,0.1,0,"[1.0, 0.0]",600.0,0.2,0.08,21.477272723172465,396,0.05423553717972845,2
1,0.1,1,"[0.0, 0.0]",600.0,0.2,0.08,6.977272725940682,230,0.03033596837365514,2
1,0.1,1,"[1.0, 0.0]",600.0,0.2,0.08,19.70454545078361,370,0.0532555282453611,2
2,0.1,0,"[1.0, 0.0]",600.0,0.2,0.13,22.38636363208986,395,0.05667433830908825,3
2,0.1,0,"[0.0, 0.0]",600.0,0.2,0.13,6.886363635048948,205,0.03359201773194609,3
2,0.1,1,"[1.0, 0.0]",600.0,0.2,0.13,18.36363636013054,354,0.0518746789834196,3
2,0.1,1,"[0.0, 0.0]",600.0,0.2,0.13,8.72727272560658,246,0.035476718396774715,3
1,0.1,0,"[1.0, 0.0]",600.0,0.2,0.07,21.95454545035408,405,0.05420875419840513,3
1,0.1,0,"[0.0, 0.0]",600.0,0.2,0.07,6.181818180638001,195,0.03170163169557949,3
1,0.1,1,"[0.0, 0.0]",600.0,0.2,0.07,7.090909089555347,235,0.030174081232150412,3
1,0.1,1,"[1.0, 0.0]",600.0,0.2,0.07,19.272727269047863,365,0.05280199251793935,3
2,0.1,0,"[0.0, 0.0]",600.0,0.2,0.14,7.7954545439662954,235,0.033172146995601254,5
2,0.1,0,"[1.0, 0.0]",600.0,0.2,0.14,19.590909087168974,365,0.05367372352649034,5
2,0.1,1,"[1.0, 0.0]",600.0,0.2,0.14,23.090909086500815,395,0.05845799768734384,5
2,0.1,1,"[0.0, 0.0]",600.0,0.2,0.14,7.659090907628695,205,0.03736141906160339,5
1,0.1,0,"[0.0, 0.0]",600.0,0.2,0.07,7.477272725845225,226,0.03308527754798772,5
1,0.1,0,"[1.0, 0.0]",600.0,0.2,0.07,20.909090905099134,374,0.05590666017406186,5
1,0.1,1,"[0.0, 0.0]",600.0,0.2,0.07,8.590909089268978,275,0.031239669415523558,5
1,0.1,1,"[1.0, 0.0]",600.0,0.2,0.07,17.568181814827824,325,0.054055944045624076,5
2,0.1,0,"[0.0, 0.0]",600.0,0.2,0.13,8.045454543918567,242,0.033245679933547795,6
2,0.1,0,"[1.0, 0.0]",600.0,0.2,0.13,19.86363635984419,358,0.0554850177649279,6
2,0.1,1,"[0.0, 0.0]",600.0,0.2,0.13,7.045454544109484,201,0.035052012657261114,6
2,0.1,1,"[1.0, 0.0]",600.0,0.2,0.13,23.181818177392586,399,0.05809979493080849,6
1,0.1,0,"[1.0, 0.0]",600.0,0.2,0.07,19.52272726900015,360,0.05422979796944486,6
1,0.1,0,"[0.0, 0.0]",600.0,0.2,0.07,7.613636362182826,240,0.03172348484242844,6
1,0.1,1,"[0.0, 0.0]",600.0,0.2,0.07,7.431818180399356,234,0.0317599067538434,6
1,0.1,1,"[1.0, 0.0]",600.0,0.2,0.07,19.977272723458828,366,0.054582712359177124,6
2,0.1,0,"[1.0, 0.0]",600.0,0.2,0.14,19.704545450783645,342,0.05761562997305159,7
2,0.1,0,"[0.0, 0.0]",600.0,0.2,0.14,9.386363634571659,258,0.036381254397564566,7
2,0.1,1,"[0.0, 0.0]",600.0,0.2,0.14,11.431818179635693,281,0.040682626973792504,7
2,0.1,1,"[1.0, 0.0]",600.0,0.2,0.14,17.613636360273716,319,0.05521516100399284,7
1,0.1,0,"[1.0, 0.0]",600.0,0.2,0.08,19.022727269095597,356,0.05343462716038089,7
1,0.1,0,"[0.0, 0.0]",600.0,0.2,0.08,7.772727271243361,244,0.03185543963624328,7
1,0.1,1,"[1.0, 0.0]",600.0,0.2,0.08,20.454545450640435,377,0.054256088728489214,7
1,0.1,1,"[0.0, 0.0]",600.0,0.2,0.08,7.295454544061752,223,0.032715042798483196,7
2,0.1,0,"[1.0, 0.0]",600.0,0.2,0.13,17.795454542057175,325,0.05475524474479131,8
2,0.1,0,"[0.0, 0.0]",600.0,0.2,0.13,10.72727272522475,275,0.03900826445536273,8
2,0.1,1,"[1.0, 0.0]",600.0,0.2,0.13,21.4772727231725,353,0.06084213236026204,8
2,0.1,1,"[0.0, 0.0]",600.0,0.2,0.13,10.090909088982604,247,0.04085388295134658,8
1,0.1,0,"[0.0, 0.0]",600.0,0.2,0.08,8.068181816641502,240,0.033617424236006256,8
1,0.1,0,"[1.0, 0.0]",600.0,0.2,0.08,20.181818177965237,360,0.056060606049903434,8
1,0.1,1,"[1.0, 0.0]",600.0,0.2,0.08,17.386363633044354,319,0.05450270731361866,8
1,0.1,1,"[0.0, 0.0]",600.0,0.2,0.08,8.954545452835918,281,0.0318667097965691,8
2,0.1,0,"[0.0, 0.0]",600.0,0.2,0.15,11.02272727062289,264,0.04175275481296549,9
2,0.1,0,"[1.0, 0.0]",600.0,0.2,0.15,19.272727269047905,336,0.05735930734835686,9
2,0.1,1,"[0.0, 0.0]",600.0,0.2,0.15,10.36363636165781,259,0.04001404000640081,9
2,0.1,1,"[1.0, 0.0]",600.0,0.2,0.15,19.295454541770834,341,0.05658491067967986,9
1,0.1,0,"[0.0, 0.0]",600.0,0.2,0.08,6.204545453360934,188,0.033002901347664544,9
1,0.1,0,"[1.0, 0.0]",600.0,0.2,0.08,22.40909090481275,412,0.05439099734177852,9
1,0.1,1,"[1.0, 0.0]",600.0,0.2,0.08,18.431818178299302,353,0.05221478237478556,9
1,0.1,1,"[0.0, 0.0]",600.0,0.2,0.08,7.499999998568157,247,0.03036437246383869,9
2,0.1,0,"[1.0, 0.0]",600.0,0.2,0.14,22.022727268522917,379,0.058107459811406116,10
2,0.1,0,"[0.0, 0.0]",600.0,0.2,0.14,8.840909089221249,221,0.04000411352588801,10
2,0.1,1,"[0.0, 0.0]",600.0,0.2,0.14,9.340909089125793,249,0.03751369112098712,10
2,0.1,1,"[1.0, 0.0]",600.0,0.2,0.14,19.704545450783655,351,0.056138306127588765,10
1,0.1,0,"[1.0, 0.0]",600.0,0.2,0.08,18.681818178251575,354,0.05277349767867676,10
1,0.1,0,"[0.0, 0.0]",600.0,0.2,0.08,7.52272727129109,246,0.03058019215971988,10
1,0.1,1,"[1.0, 0.0]",600.0,0.2,0.08,21.886363632185265,401,0.05457946042938969,10
1,0.1,1,"[0.0, 0.0]",600.0,0.2,0.08,6.454545453313205,199,0.03243490177544324,10
2,0.0,0,"[1.0, 0.0]",3100.0,0.2,0.61,0.9999999998,1387,0.0007209805333813987,0
2,0.0,0,"[0.0, 0.0]",3100.0,0.2,0.61,1.9999999996,1713,0.001167542323175715,0
2,0.0,1,"[0.0, 0.0]",3100.0,0.2,0.61,1.9999999996,1673,0.0011954572621637777,0
2,0.0,1,"[1.0, 0.0]",3100.0,0.2,0.61,0.9999999998,1427,0.0007007708477925718,0
1,0.0,0,"[1.0, 0.0]",3100.0,0.2,0.44,0.0,1521,0.0,0
1,0.0,0,"[0.0, 0.0]",3100.0,0.2,0.44,0.0,1579,0.0,0
1,0.0,1,"[0.0, 0.0]",3100.0,0.2,0.44,0.0,1570,0.0,0
1,0.0,1,"[1.0, 0.0]",3100.0,0.2,0.44,0.0,1530,0.0,0
2,0.0,0,"[0.0, 0.0]",3100.0,0.2,0.63,0.9999999998,1590,0.0006289308174842768,1
2,0.0,0,"[1.0, 0.0]",3100.0,0.2,0.63,0.9999999998,1510,0.0006622516554966887,1
2,0.0,1,"[0.0, 0.0]",3100.0,0.2,0.63,0.9999999998,1588,0.0006297229217884131,1
2,0.0,1,"[1.0, 0.0]",3100.0,0.2,0.63,0.9999999998,1512,0.0006613756612433862,1
1,0.0,0,"[0.0, 0.0]",3100.0,0.2,0.42,0.0,1587,0.0,1
1,0.0,0,"[1.0, 0.0]",3100.0,0.2,0.42,0.0,1513,0.0,1
1,0.0,1,"[1.0, 0.0]",3100.0,0.2,0.42,0.0,1587,0.0,1
1,0.0,1,"[0.0, 0.0]",3100.0,0.2,0.42,0.0,1513,0.0,1
2,0.0,0,"[1.0, 0.0]",3100.0,0.2,0.59,0.9999999998,1536,0.0006510416665364583,2
2,0.0,0,"[0.0, 0.0]",3100.0,0.2,0.59,0.9999999998,1564,0.0006393861891304348,2
2,0.0,1,"[1.0, 0.0]",3100.0,0.2,0.59,0.9999999998,1531,0.0006531678640104507,2
2,0.0,1,"[0.0, 0.0]",3100.0,0.2,0.59,0.9999999998,1569,0.0006373486295729764,2
1,0.0,0,"[1.0, 0.0]",3100.0,0.2,0.38,0.0,1504,0.0,2
1,0.0,0,"[0.0, 0.0]",3100.0,0.2,0.38,0.0,1596,0.0,2
1,0.0,1,"[1.0, 0.0]",3100.0,0.2,0.38,0.0,1565,0.0,2
1,0.0,1,"[0.0, 0.0]",3100.0,0.2,0.38,0.0,1535,0.0,2
2,0.0,0,"[1.0, 0.0]",3100.0,0.2,0.61,0.0,1487,0.0,3
