timestep,runtime,game_length,winner,runtime_selfplay,T_terminal,trajectory_0,trajectory_1,payoff_total,coll_payoff_0,coll_payoff_1,final_lead_payoff_0,final_lead_payoff_1,collisions,data_of_agent,run_num
0,89.10417151451111,5,"[0, 0]",89.11287665367126,1,"[[2.0, 3.0, 3.141592653589793, 0], [1.0, 3.0, 1.57, 1]]","[[0.0, 3.0, 0.0, 0], [1.0, 3.0, -1.57, 1]]","[[0.0, 0.0], [0.049999999989999995, 0.049999999989999995]]",[0.0],[0.0],[0.5],[0.5],1,0,7
1,67.39696049690247,4,"[0, 0]",67.40786957740784,2,"[[1.0, 3.0, 1.57, 1], [1.0, 4.0, 1.57, 2]]","[[1.0, 3.0, -1.57, 1], [1.0, 2.0, -1.57, 2]]","[[0.0, 0.0], [0.049999999989999995, 0.049999999989999995]]",[0.0],[0.0],[0.5],[0.5],1,0,7
2,39.29632592201233,3,"[0, 0]",39.30740928649902,3,"[[1.0, 4.0, 1.57, 2], [1.0, 4.0, 1.57, 3]]","[[1.0, 2.0, -1.57, 2], [1.0, 2.0, -1.57, 3]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,0,7
3,14.936462163925171,2,"[0, 1]",14.945733308792114,4,"[[1.0, 4.0, 1.57, 3], [1.0, 5.0, 1.57, 4]]","[[1.0, 1.0, -1.57, 3], [1.0, 0.0, 0.0, 4]]","[[0.8999999998199999, 0.8999999998199999], [0.9374999998125, 0.9624999998075]]",[1.0],[1.0],[0.375],[0.625],0,0,7
0,90.6982901096344,5,"[0, 0]",90.70827651023865,1,"[[2.0, 3.0, 3.141592653589793, 0], [1.0, 3.0, 1.57, 1]]","[[0.0, 3.0, 0.0, 0], [1.0, 3.0, -1.57, 1]]","[[0.0, 0.0], [0.44999999990999995, 0.44999999990999995]]",[0.0],[0.0],[0.5],[0.5],1,1,7
1,62.565314054489136,4,"[0, 0]",62.57086133956909,2,"[[1.0, 3.0, 1.57, 1], [1.0, 4.0, 1.57, 2]]","[[1.0, 3.0, -1.57, 1], [1.0, 2.0, -1.57, 2]]","[[0.0, 0.0], [0.44999999990999995, 0.44999999990999995]]",[0.0],[0.0],[0.5],[0.5],1,1,7
2,34.18191456794739,3,"[0, 0]",34.19122076034546,3,"[[1.0, 4.0, 1.57, 2], [1.0, 5.0, 1.57, 3]]","[[1.0, 2.0, -1.57, 2], [1.0, 1.0, -1.57, 3]]","[[0.09999999997999999, 0.09999999997999999], [0.5499999998899999, 0.5499999998899999]]",[1.0],[1.0],[0.5],[0.5],0,1,7
3,13.934604406356812,2,"[0, 1]",13.944867849349976,4,"[[1.0, 4.0, 1.57, 3], [1.0, 5.0, 1.57, 4]]","[[1.0, 1.0, -1.57, 3], [1.0, 0.0, -3.14, 4]]","[[0.09999999997999999, 0.09999999997999999], [0.4374999999125, 0.6624999998675]]",[1.0],[1.0],[0.375],[0.625],0,1,7
0,74.48643946647644,5,"[0, 0]",74.4972095489502,1,"[[2.0, 3.0, 3.141592653589793, 0], [1.0, 3.0, 1.57, 1]]","[[0.0, 3.0, 0.0, 0], [1.0, 3.0, -1.57, 1]]","[[0.0, 0.0], [0.049999999989999995, 0.049999999989999995]]",[0.0],[0.0],[0.5],[0.5],1,0,0
1,69.4947578907013,4,"[0, 0]",69.50379538536072,2,"[[1.0, 3.0, 1.57, 1], [1.0, 3.0, 1.57, 2]]","[[1.0, 3.0, -1.57, 1], [1.0, 2.0, -1.57, 2]]","[[0.0, 0.0], [0.0374999999925, 0.0624999999875]]",[0.0],[0.0],[0.375],[0.625],1,0,0
2,44.54223608970642,3,"[0, 0]",44.54899072647095,3,"[[1.0, 3.0, 1.57, 2], [1.0, 4.0, 1.57, 3]]","[[1.0, 2.0, -1.57, 2], [1.0, 2.0, -1.57, 3]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,0,0
3,15.618701696395874,2,"[0, 1]",15.629641056060791,4,"[[1.0, 4.0, 1.57, 3], [1.0, 5.0, 1.57, 4]]","[[1.0, 1.0, -1.57, 3], [1.0, 0.0, -3.14, 4]]","[[0.8999999998199999, 0.8999999998199999], [0.9374999998125, 0.9624999998075]]",[1.0],[1.0],[0.375],[0.625],0,0,0
